renal_effect_sd,method,metric,repeat_count,mean,sample_sd,monte_carlo_standard_error,ci95_low,ci95_high,repeat_quantile_2_5,repeat_quantile_97_5
0.59,Renal-adjusted associative latent class model,mean_posterior_entropy,500,0.3696945347407247,0.01919845864419049,0.0008585811718325677,0.36800765507787664,0.3713814144035728,0.3327635443257244,0.4052369011923296
0.59,Renal-adjusted associative latent class model,predicted_atrial_prevalence,500,0.501432512315271,0.048427429547781495,0.0021657404888884265,0.4971774183234999,0.505687606307042,0.40881773399014776,0.596576354679803
0.59,Two-nuisance adjusted associative latent model,accuracy,500,0.8164118226600986,0.014818778884590444,0.0006627159385896548,0.8151097651776755,0.8177138801425217,0.7841871921182266,0.8443349753694581
0.59,Two-nuisance adjusted associative latent model,adjusted_rand_index,500,0.4007508137040072,0.037276379832570684,0.0016670503852146054,0.3974755108159188,0.40402611659209564,0.3223878992101048,0.4737460778364645
0.59,Two-nuisance adjusted associative latent model,false_atrial_renal_competing,500,0.20049828843662246,0.12673819553067522,0.005667904411044996,0.18936239005493372,0.2116341868183112,0.02104562104562105,0.4977016049138098
0.59,Two-nuisance adjusted associative latent model,brier_score,500,0.12912128549942237,0.009388033618778959,0.000419845626932862,0.12829640245650972,0.129946168542335,0.11328605531315808,0.1521613957938067
0.59,Two-nuisance adjusted associative latent model,expected_calibration_error,500,0.04647774577622078,0.020353808227681465,0.0009102499759618054,0.04468935089530281,0.04826614065713876,0.019670290207167172,0.10006321224826432
0.59,Two-nuisance adjusted associative latent model,mean_posterior_entropy,500,0.3691373747754502,0.019262750097651663,0.0008614563730387966,0.36744484612028727,0.3708299034306132,0.33260479614673194,0.404767205188593
0.59,Two-nuisance adjusted associative latent model,predicted_atrial_prevalence,500,0.5011783251231527,0.04896597174672274,0.0021898248282001234,0.4968759119220735,0.505480738324232,0.40834975369458126,0.5960591133004927
0.59,Two-path biologically constrained latent SCM,accuracy,500,0.8199211822660099,0.013365346839161758,0.0005977164815045528,0.8187468311273202,0.8210955334046995,0.7920689655172414,0.8458374384236452
0.59,Two-path biologically constrained latent SCM,adjusted_rand_index,500,0.40952824824470974,0.03421041709761566,0.0015299363633777933,0.4065223373052406,0.41253415918417885,0.3405796700838608,0.4779035950761567
0.59,Two-path biologically constrained latent SCM,false_atrial_renal_competing,500,0.16328562887833672,0.07248626823011867,0.003241684463956574,0.15691659613569314,0.1696546616209803,0.04517902813299233,0.32463382701906546
0.59,Two-path biologically constrained latent SCM,brier_score,500,0.12669873806805515,0.007848470802661876,0.0003509942846834858,0.12600912928086883,0.12738834685524147,0.11219936076504972,0.14409640338529564
0.59,Two-path biologically constrained latent SCM,expected_calibration_error,500,0.04489144774913957,0.02051576055801093,0.0009174927043564291,0.04308882286687374,0.0466940726314054,0.01927211518706736,0.0967239052829354
0.59,Two-path biologically constrained latent SCM,mean_posterior_entropy,500,0.37261889882603383,0.018749021349478458,0.0008384817249805734,0.3709715091371585,0.3742662885149092,0.3373563153127412,0.4076568850379498
0.59,Two-path biologically constrained latent SCM,predicted_atrial_prevalence,500,0.5000610837438424,0.04977176046900863,0.002225860795370802,0.4956878696189302,0.5044342978687546,0.4029064039408867,0.5980295566502463
0.59,Two-path latent SCM (counterfactual query),accuracy,500,0.8229655172413793,0.012776857633205884,0.0005713984441337086,0.8218428739242252,0.8240881605585335,0.7980295566502463,0.8487931034482759
0.59,Two-path latent SCM (counterfactual query),adjusted_rand_index,500,0.4173036075636357,0.033078918144726036,0.0014793341918751728,0.4143971161977656,0.42021009892950584,0.3546513910442282,0.4861204049793076
0.59,Two-path latent SCM (counterfactual query),false_atrial_renal_competing,500,0.16471776343518768,0.05080060934411189,0.002271872315836904,0.1602541491236917,0.16918137774668365,0.0761611030478955,0.27091304347826084
0.59,Two-path latent SCM (counterfactual query),brier_score,500,0.14684291640923558,0.010343982594823805,0.0004625969648020138,0.14593403855630738,0.14775179426216378,0.12656654857897218,0.16777660560893434
0.59,Two-path latent SCM (counterfactual query),expected_calibration_error,500,0.12071950344997179,0.011624336321938718,0.000519856124183497,0.11969812684370354,0.12174088005624004,0.09899231285798427,0.1443473968694466
