repeat,renal_effect_sd,method,converged,iterations,best_start,log_likelihood,minimum_effective_class_fraction,anchor_margin
90,0.0,Associative latent class model,True,17,3,-4102.280115540658,0.48740900747727195,2.187144515068164
90,0.0,Renal-adjusted associative latent class model,True,15,0,-3607.740059047308,0.4938131554158267,2.190389994228484
90,0.0,Biologically constrained latent SCM,True,15,0,-3608.002190652186,0.49395463111502447,2.1895398869148393
91,0.0,Associative latent class model,True,23,3,-4099.165798191252,0.4625637390437698,1.7356823289999184
91,0.0,Renal-adjusted associative latent class model,True,24,0,-3605.4578685500437,0.46349456672036565,1.7243271067836634
91,0.0,Biologically constrained latent SCM,True,23,0,-3605.8052878086532,0.4667340044007022,1.7172698198805365
92,0.0,Associative latent class model,True,19,0,-4109.449956242629,0.4938807693583738,1.9718236414009076
92,0.0,Renal-adjusted associative latent class model,True,26,1,-3639.89806794569,0.4913644982306181,1.9328511248931521
92,0.0,Biologically constrained latent SCM,True,26,3,-3641.5699793299955,0.49320054862048623,1.9546689906574977
93,0.0,Associative latent class model,True,15,3,-4081.58389247234,0.4805829414233615,2.2088862822722546
93,0.0,Renal-adjusted associative latent class model,True,17,0,-3590.9611594065227,0.4800377347083304,2.2134662889447574
93,0.0,Biologically constrained latent SCM,True,15,3,-3591.2062019329987,0.4802468130293313,2.2110787088689303
94,0.0,Associative latent class model,True,16,1,-4141.419215500997,0.49571306360176237,1.8326055092573257
94,0.0,Renal-adjusted associative latent class model,True,22,0,-3663.5658191694047,0.4935356479521806,1.8714247569143858
94,0.0,Biologically constrained latent SCM,True,21,0,-3664.7317183018213,0.48785951979269215,1.88280202514308
95,0.0,Associative latent class model,True,35,3,-4148.845542577813,0.4231650799683992,2.159724079243899
95,0.0,Renal-adjusted associative latent class model,True,34,1,-3656.394256632473,0.42615689249568794,2.1563455618667096
95,0.0,Biologically constrained latent SCM,True,32,3,-3658.431580834958,0.4228680555066283,2.1540360728034544
96,0.0,Associative latent class model,True,43,2,-4100.224070675838,0.41708909090689067,1.8346617407360495
96,0.0,Renal-adjusted associative latent class model,True,33,0,-3631.9623833980104,0.4375191303068885,1.8188280456663395
96,0.0,Biologically constrained latent SCM,True,34,0,-3632.3054855175606,0.4316068504345589,1.843452521737779
97,0.0,Associative latent class model,True,21,3,-4163.502088146199,0.4641999234963196,1.8722812881872142
97,0.0,Renal-adjusted associative latent class model,True,20,0,-3665.5184024189994,0.4692121918558378,1.88223679709663
97,0.0,Biologically constrained latent SCM,True,20,3,-3666.57847376058,0.4674184679135729,1.8699421711829989
98,0.0,Associative latent class model,True,21,0,-4127.413473071159,0.4948409589153408,1.8416726144904896
98,0.0,Renal-adjusted associative latent class model,True,21,0,-3621.4600963481453,0.48994926049170945,1.901679266467587
98,0.0,Biologically constrained latent SCM,True,21,0,-3622.6706219632724,0.4934815818769655,1.853951920347415
99,0.0,Associative latent class model,True,19,1,-4174.401405968096,0.4919430854703982,1.8949667824142884
99,0.0,Renal-adjusted associative latent class model,True,20,1,-3679.2618303136674,0.49130445734315126,1.9013685515968253
99,0.0,Biologically constrained latent SCM,True,20,1,-3679.389497652266,0.49166601559580897,1.902056276603107
100,0.0,Associative latent class model,True,21,1,-4130.092400122847,0.4608291323760081,1.9836109285934311
100,0.0,Renal-adjusted associative latent class model,True,33,3,-3652.3475687631753,0.44799708673485156,2.065295471047982
100,0.0,Biologically constrained latent SCM,True,49,2,-3653.832109024647,0.441363611889805,2.021593990028326
101,0.0,Associative latent class model,True,12,3,-4169.46700849243,0.4975816437133418,2.146351530909123
101,0.0,Renal-adjusted associative latent class model,True,20,0,-3659.743662385856,0.49301926497695914,2.1851141127024887
101,0.0,Biologically constrained latent SCM,True,19,1,-3660.684652226978,0.4985080487259013,2.1475578944947387
102,0.0,Associative latent class model,True,20,3,-4114.636239344638,0.4995145079322636,1.9597587599201591
102,0.0,Renal-adjusted associative latent class model,True,23,0,-3639.0689270046714,0.49716102977131593,1.9822198134472138
102,0.0,Biologically constrained latent SCM,True,22,0,-3639.1179110598255,0.49829537344537495,1.943710655122592
103,0.0,Associative latent class model,True,14,3,-4106.970201540924,0.4909962329564522,1.6044974667809824
103,0.0,Renal-adjusted associative latent class model,True,28,3,-3619.3240960787334,0.483770277160276,1.7632085639183999
103,0.0,Biologically constrained latent SCM,True,17,1,-3621.828341858828,0.4969826341749732,1.5687462530680834
104,0.0,Associative latent class model,True,13,0,-4155.1468589916585,0.4858720065974482,2.352437172787555
104,0.0,Renal-adjusted associative latent class model,True,16,3,-3666.1389659509864,0.4870862352064361,2.351686852337947
104,0.0,Biologically constrained latent SCM,True,13,0,-3666.42732533786,0.4859659791350836,2.352805367487223
105,0.0,Associative latent class model,True,19,1,-4124.5861132477885,0.47500531009806884,2.0366935598214018
105,0.0,Renal-adjusted associative latent class model,True,32,3,-3665.162275579817,0.47044646065744755,2.0387975030517844
105,0.0,Biologically constrained latent SCM,True,20,1,-3666.4099496163926,0.47130595657778,2.0250308643784454
106,0.0,Associative latent class model,True,16,0,-4156.829005119134,0.49111146384883164,2.200962901415864
106,0.0,Renal-adjusted associative latent class model,True,17,0,-3663.186077200404,0.48635487881595224,2.2045727433074864
106,0.0,Biologically constrained latent SCM,True,17,0,-3663.9663577063457,0.4908414832102651,2.199025411707429
107,0.0,Associative latent class model,True,16,3,-4176.0058727733085,0.4869451091898199,2.150688482596213
107,0.0,Renal-adjusted associative latent class model,True,23,3,-3691.9061352834724,0.4720104973696337,2.178310231934962
107,0.0,Biologically constrained latent SCM,True,21,1,-3693.297728558817,0.49764036789949445,2.0751937347032294
108,0.0,Associative latent class model,True,11,1,-4162.007555495255,0.4921944444722206,1.9856358922888688
108,0.0,Renal-adjusted associative latent class model,True,20,0,-3692.3600523864943,0.49208284596659124,1.9993693896092322
108,0.0,Biologically constrained latent SCM,True,12,1,-3692.4167103291393,0.49181412449241463,1.9867400630817538
109,0.0,Associative latent class model,True,13,1,-4077.06159510803,0.4923672802938316,1.5714861623494207
109,0.0,Renal-adjusted associative latent class model,True,27,1,-3605.643121844714,0.4810805744639917,1.5872818926447554
109,0.0,Biologically constrained latent SCM,True,13,1,-3607.482018703532,0.49210486283668287,1.570395661401411
110,0.0,Associative latent class model,True,17,0,-4103.314304168305,0.4662786970712085,2.0343066468629236
110,0.0,Renal-adjusted associative latent class model,True,21,0,-3621.3394180074492,0.46516553352013945,2.032448860656491
110,0.0,Biologically constrained latent SCM,True,18,0,-3621.5882342145746,0.46592215490109895,2.0326742584394557
111,0.0,Associative latent class model,True,21,1,-4103.1619400737345,0.47761539482613247,2.094009857903033
111,0.0,Renal-adjusted associative latent class model,True,23,3,-3604.3899161617023,0.469283378904005,2.121773191508372
111,0.0,Biologically constrained latent SCM,True,22,1,-3607.02745079372,0.4766479964350052,2.0986420859139376
112,0.0,Associative latent class model,True,13,1,-4169.676390193434,0.49602167294675165,2.109946867567346
112,0.0,Renal-adjusted associative latent class model,True,10,3,-3678.052655660854,0.4966439882557692,2.131277571497764
112,0.0,Biologically constrained latent SCM,True,13,1,-3680.346809445659,0.4961322483450827,2.1150804094827462
113,0.0,Associative latent class model,True,17,1,-4154.555595563591,0.47063849674743835,1.7769034696560202
113,0.0,Renal-adjusted associative latent class model,True,21,1,-3670.7364777988632,0.46602335153233426,1.774471841706665
113,0.0,Biologically constrained latent SCM,True,21,3,-3671.0299040825976,0.4655233392522413,1.7772367642300557
114,0.0,Associative latent class model,True,25,1,-4143.448216000371,0.4394312009065206,1.9400243223001292
114,0.0,Renal-adjusted associative latent class model,True,45,3,-3654.5844056290534,0.43600505062941464,1.9621925098794837
114,0.0,Biologically constrained latent SCM,True,26,1,-3655.2209767137483,0.4400651280891369,1.95040397525754
115,0.0,Associative latent class model,True,35,3,-4127.797567883145,0.49991048506063607,2.130399334370936
115,0.0,Renal-adjusted associative latent class model,True,30,1,-3638.8516751427715,0.49288261924618526,2.034345697014704
115,0.0,Biologically constrained latent SCM,True,45,2,-3639.0096582517735,0.4890404401478149,2.054127927744077
116,0.0,Associative latent class model,True,33,0,-4154.279443270925,0.4338854313005499,1.82198621282966
116,0.0,Renal-adjusted associative latent class model,True,27,1,-3674.334544626732,0.43367798395873364,1.814293020720227
116,0.0,Biologically constrained latent SCM,True,35,3,-3674.3574806793354,0.43358607989155296,1.8209180652764418
117,0.0,Associative latent class model,True,18,1,-4120.741502159783,0.4799901097856714,2.186113071285538
117,0.0,Renal-adjusted associative latent class model,True,19,0,-3628.2134482415813,0.4822100568039423,2.2026383331337485
117,0.0,Biologically constrained latent SCM,True,18,1,-3628.922912347259,0.481650725107487,2.1832665202670913
118,0.0,Associative latent class model,True,11,1,-4111.246174490907,0.4966868871186364,1.8435075351648837
118,0.0,Renal-adjusted associative latent class model,True,31,3,-3621.220913213139,0.49688022661278536,1.831047475292474
118,0.0,Biologically constrained latent SCM,True,11,3,-3622.4739821981225,0.49417173662975783,1.8187355082554935
119,0.0,Associative latent class model,True,25,3,-4118.7133312776305,0.4677576856055222,2.1463673057817454
119,0.0,Renal-adjusted associative latent class model,True,26,1,-3621.269991661312,0.46570332696515926,2.147073188747572
119,0.0,Biologically constrained latent SCM,True,26,1,-3621.833579823689,0.46643110529073406,2.1437923016571276
120,0.0,Associative latent class model,True,22,1,-4206.589814432196,0.4820641330284026,2.01947265940126
120,0.0,Renal-adjusted associative latent class model,True,19,0,-3718.3763773033365,0.4846499035375578,2.04593061012862
120,0.0,Biologically constrained latent SCM,True,22,1,-3718.525553077045,0.48308661589304636,2.0214835793098422
121,0.0,Associative latent class model,True,17,3,-4139.650923822205,0.48292820896066446,2.088810493423375
121,0.0,Renal-adjusted associative latent class model,True,23,1,-3636.0663283584427,0.4800434628127587,2.09481467623565
121,0.0,Biologically constrained latent SCM,True,21,1,-3636.6570947837063,0.4841794793756937,2.083299394810096
122,0.0,Associative latent class model,True,18,3,-4128.713701600836,0.4814881612647763,2.0004316813440397
122,0.0,Renal-adjusted associative latent class model,True,22,3,-3628.671057349657,0.4967982416801368,1.9993883612339949
122,0.0,Biologically constrained latent SCM,True,18,0,-3630.230955370614,0.4823914287453661,2.0227906614098696
123,0.0,Associative latent class model,True,22,1,-4143.107549580009,0.48493728003176473,2.3293752736885787
123,0.0,Renal-adjusted associative latent class model,True,37,1,-3675.6816739147894,0.49466805983156964,2.404312742744878
123,0.0,Biologically constrained latent SCM,True,15,3,-3679.505288716653,0.4853790508911961,2.3436572435126397
124,0.0,Associative latent class model,True,16,0,-4147.574568177031,0.4933882996849418,1.9123960933420991
124,0.0,Renal-adjusted associative latent class model,True,16,1,-3642.8011456086297,0.4928896381440553,1.9028283441965552
124,0.0,Biologically constrained latent SCM,True,14,3,-3643.282649561522,0.49062635301714264,1.9113331327242165
125,0.0,Associative latent class model,True,20,3,-4165.484060189556,0.48248575931625426,2.157742634464205
125,0.0,Renal-adjusted associative latent class model,True,40,3,-3677.6587808904137,0.4669948707488579,2.213646802014021
125,0.0,Biologically constrained latent SCM,True,42,2,-3678.4914919921325,0.4685924595510383,2.1854239665654758
126,0.0,Associative latent class model,True,38,2,-4111.420519985269,0.44722694237799315,2.3592475251563227
126,0.0,Renal-adjusted associative latent class model,True,20,1,-3623.6660500384487,0.45652650947321,2.3528018856626884
126,0.0,Biologically constrained latent SCM,True,19,1,-3625.2942507336234,0.4633659861423178,2.354448666476216
127,0.0,Associative latent class model,True,38,3,-4103.707160067936,0.4958917869273314,1.888323504436909
127,0.0,Renal-adjusted associative latent class model,True,22,0,-3621.3594357700504,0.4929220933731232,1.9044888650737692
127,0.0,Biologically constrained latent SCM,True,11,3,-3622.178567281877,0.49330047906923624,1.9012439527595695
128,0.0,Associative latent class model,True,15,0,-4127.682926459591,0.4942578900144345,2.1250910280514943
128,0.0,Renal-adjusted associative latent class model,True,21,1,-3625.436029567291,0.48781569988187795,2.1481858176060458
128,0.0,Biologically constrained latent SCM,True,15,0,-3629.5842695615906,0.49670443065360204,2.15322012202768
129,0.0,Associative latent class model,True,19,1,-4138.898223218854,0.48577568929141274,2.0237353721563704
129,0.0,Renal-adjusted associative latent class model,True,47,0,-3663.3631521388616,0.46733691620086903,1.942146080603881
129,0.0,Biologically constrained latent SCM,True,18,1,-3664.94022815676,0.475680675283961,1.9402007576738285
130,0.0,Associative latent class model,True,27,3,-4138.780492827815,0.47324654872701744,2.368272560954892
130,0.0,Renal-adjusted associative latent class model,True,14,0,-3635.3179066309995,0.48463882662501206,2.428459743603682
130,0.0,Biologically constrained latent SCM,True,15,0,-3635.8966674125704,0.4790822071765599,2.412380769258327
131,0.0,Associative latent class model,True,14,1,-4177.264506440128,0.4816852310686716,2.0153733736236115
131,0.0,Renal-adjusted associative latent class model,True,30,0,-3671.430750991898,0.4779583786112922,2.077829276439439
131,0.0,Biologically constrained latent SCM,True,17,1,-3672.606224992285,0.47977998864074123,2.0217121284424464
132,0.0,Associative latent class model,True,18,1,-4110.3987355682675,0.4900252163460945,2.410594929400109
132,0.0,Renal-adjusted associative latent class model,True,25,0,-3630.8601953932857,0.48931905075189513,2.3953239318117245
132,0.0,Biologically constrained latent SCM,True,18,1,-3631.0406671926835,0.49037308607896335,2.3800621704461777
133,0.0,Associative latent class model,True,22,3,-4102.602459302628,0.4774193773934858,2.0481083571846144
133,0.0,Renal-adjusted associative latent class model,True,37,1,-3620.266823545584,0.4602411653136674,2.0281005001177803
