repeat,method,renal_effect_sd,bic_k1,bic_k2,delta_bic_k2_minus_k1,selected_k2,k2_converged,k2_minimum_effective_class_fraction
23,Biologically constrained latent SCM,1.5,6906.376344063389,6928.901895671097,22.525551607707712,False,True,0.394080687715171
24,Associative latent class model,1.5,8063.02664319606,7793.58459150795,-269.44205168811004,True,True,0.313107752866842
24,Renal-adjusted associative latent class model,1.5,6822.827448972625,6847.375268511841,24.547819539216107,False,True,0.4163644500331059
24,Biologically constrained latent SCM,1.5,6809.620645604122,6837.617938223933,27.99729261981156,False,True,0.4614546571005638
25,Associative latent class model,1.5,7972.634142395389,7665.118895412376,-307.51524698301273,True,True,0.302639607369515
25,Renal-adjusted associative latent class model,1.5,6682.534163922349,6709.4928057687275,26.95864184637867,False,True,0.48651180852958215
25,Biologically constrained latent SCM,1.5,6671.687965381728,6698.72589881139,27.03793342966219,False,True,0.4905600652387878
26,Associative latent class model,1.5,8137.948777380581,7879.407273343802,-258.54150403677886,True,True,0.3347893029838866
26,Renal-adjusted associative latent class model,1.5,6848.814077170009,6873.729006413782,24.91492924377326,False,True,0.30856590149932667
26,Biologically constrained latent SCM,1.5,6835.966213507362,6865.467485242785,29.50127173542296,False,True,0.3891630891456201
27,Associative latent class model,1.5,8128.414948872308,7839.745081099751,-288.66986777255715,True,True,0.3109236827645526
27,Renal-adjusted associative latent class model,1.5,6828.835488868783,6858.20075610829,29.365267239507375,False,True,0.3849455558555308
27,Biologically constrained latent SCM,1.5,6817.000768292074,6846.333740598029,29.33297230595508,False,True,0.39367295029727445
28,Associative latent class model,1.5,8060.51640996249,7799.946116701838,-260.57029326065185,True,True,0.27234537972277956
28,Renal-adjusted associative latent class model,1.5,6837.096651386832,6869.7942297805275,32.69757839369595,False,True,0.49364397594161175
28,Biologically constrained latent SCM,1.5,6824.250347318935,6856.3748687492825,32.12452143034716,False,True,0.4945825674554498
29,Associative latent class model,1.5,8224.191913110062,7980.158753924798,-244.0331591852646,True,True,0.27375226795256113
29,Renal-adjusted associative latent class model,1.5,7017.286325203848,7047.220835222237,29.93451001838912,False,True,0.4548497344493579
29,Biologically constrained latent SCM,1.5,7007.047215391086,7033.857711418105,26.810496027019326,False,True,0.30414698379549054
30,Associative latent class model,1.5,8096.368953545303,7874.247930653239,-222.1210228920645,True,True,0.2553468317899707
30,Renal-adjusted associative latent class model,1.5,6904.1380289792305,6932.577640030845,28.43961105161452,False,True,0.3091326752495902
30,Biologically constrained latent SCM,1.5,6892.334081631236,6923.858090378842,31.524008747605876,False,True,0.37599669698903687
31,Associative latent class model,1.5,8222.37384764371,7946.441624299704,-275.93222334400616,True,True,0.32703635618399574
31,Renal-adjusted associative latent class model,1.5,6949.6347949436495,6976.587550788203,26.952755844553394,False,True,0.48999030720573133
31,Biologically constrained latent SCM,1.5,6936.836219251515,6964.345921047405,27.50970179588967,False,True,0.3738170600363754
32,Associative latent class model,1.5,8250.235281998044,7956.725828340168,-293.5094536578763,True,True,0.33599685894426073
32,Renal-adjusted associative latent class model,1.5,6959.550969715217,6981.107723758478,21.556754043260298,False,True,0.34276798880543297
32,Biologically constrained latent SCM,1.5,6946.7778722469175,6972.722092468102,25.944220221184878,False,True,0.2866347085483085
33,Associative latent class model,1.5,8178.257254520654,7923.691106528642,-254.5661479920118,True,True,0.282742119478602
33,Renal-adjusted associative latent class model,1.5,6949.7976413467,6970.092786266017,20.295144919316954,False,True,0.49060247493685005
33,Biologically constrained latent SCM,1.5,6936.465922059722,6958.343390895126,21.877468835403306,False,True,0.4946664735831726
34,Associative latent class model,1.5,8251.645839366234,8025.240713694187,-226.40512567204678,True,True,0.29493961303603433
34,Renal-adjusted associative latent class model,1.5,7022.214475828254,7045.617503391099,23.403027562844727,False,True,0.43824307496665055
34,Biologically constrained latent SCM,1.5,7010.576691550976,7037.254295893601,26.677604342625273,False,True,0.3754868217991967
35,Associative latent class model,1.5,8236.424602440706,7942.063261458377,-294.36134098232833,True,True,0.3062395008298134
35,Renal-adjusted associative latent class model,1.5,6931.864106577554,6958.181853563196,26.31774698564186,False,True,0.3016329458650511
35,Biologically constrained latent SCM,1.5,6919.0935669575265,6946.359229871547,27.26566291402014,False,True,0.3081157802555899
36,Associative latent class model,1.5,8146.290942738679,7874.355302331877,-271.9356404068021,True,True,0.3146637252835808
36,Renal-adjusted associative latent class model,1.5,6880.592117957682,6907.072242228457,26.480124270775377,False,True,0.47094282809172955
36,Biologically constrained latent SCM,1.5,6867.25098880351,6893.741162211896,26.490173408386,False,True,0.4707808692679909
37,Associative latent class model,1.5,7918.333090509757,7646.182367929814,-272.15072257994325,True,True,0.3184727173065935
37,Renal-adjusted associative latent class model,1.5,6648.38723642747,6675.26856001245,26.881323584979327,False,True,0.4961031580547251
37,Biologically constrained latent SCM,1.5,6638.6508921702125,6662.748475392215,24.097583222002868,False,True,0.4059679083108574
38,Associative latent class model,1.5,8171.368139798139,7887.481604904819,-283.88653489332046,True,True,0.3376562092475833
38,Renal-adjusted associative latent class model,1.5,6894.750661217706,6916.216897791116,21.466236573410242,False,True,0.45810941150335294
38,Biologically constrained latent SCM,1.5,6889.70413905851,6911.80959779234,22.105458733830346,False,True,0.46778227897894564
39,Associative latent class model,1.5,8100.989424118133,7813.859144125176,-287.1302799929572,True,True,0.3116183236329642
39,Renal-adjusted associative latent class model,1.5,6811.503535923865,6835.550779601475,24.047243677610822,False,True,0.471543783323615
39,Biologically constrained latent SCM,1.5,6798.525336639543,6822.345660689456,23.820324049913324,False,True,0.4787427908071144
40,Associative latent class model,1.5,8096.214968954357,7852.923226136601,-243.29174281775522,True,True,0.303413691807889
40,Renal-adjusted associative latent class model,1.5,6844.413259613402,6868.396195178093,23.982935564690706,False,True,0.33386246381716894
40,Biologically constrained latent SCM,1.5,6831.791167483215,6858.354346504116,26.56317902090086,False,True,0.4192822794829527
41,Associative latent class model,1.5,8115.733654982742,7803.216325876008,-312.517329106734,True,True,0.31515527913153074
41,Renal-adjusted associative latent class model,1.5,6798.73935553465,6830.108827454615,31.36947191996478,False,True,0.4777869905869347
41,Biologically constrained latent SCM,1.5,6785.5414667329305,6818.064630864133,32.523164131202066,False,True,0.4847718868221898
42,Associative latent class model,1.5,8074.197172695062,7837.218705868869,-236.97846682619365,True,True,0.29042136875458036
42,Renal-adjusted associative latent class model,1.5,6845.587737703584,6873.692931444677,28.10519374109299,False,True,0.3772632522335029
42,Biologically constrained latent SCM,1.5,6833.663316706659,6861.133065052146,27.46974834548655,False,True,0.4664605946247964
43,Associative latent class model,1.5,8152.606510908115,7877.403260879154,-275.2032500289606,True,True,0.32948389437249576
43,Renal-adjusted associative latent class model,1.5,6847.503443578258,6877.523319693055,30.019876114796716,False,True,0.4218196970417847
43,Biologically constrained latent SCM,1.5,6834.642384859333,6865.300396137031,30.65801127769828,False,True,0.4796952846191354
44,Associative latent class model,1.5,8168.688295742265,7912.869536901942,-255.81875884032252,True,True,0.31653477679223607
44,Renal-adjusted associative latent class model,1.5,6903.833526314704,6928.030243845419,24.196717530715432,False,True,0.49901287929083493
44,Biologically constrained latent SCM,1.5,6892.774438578442,6914.7601910424355,21.985752463993776,False,True,0.4926599924319208
45,Associative latent class model,1.5,8137.884336954937,7865.071648576585,-272.8126883783516,True,True,0.3158129422520521
45,Renal-adjusted associative latent class model,1.5,6860.400898904042,6890.234025089293,29.833126185250876,False,True,0.38590527954597265
45,Biologically constrained latent SCM,1.5,6850.096518710268,6879.892009999014,29.795491288745325,False,True,0.3801118142986855
46,Associative latent class model,1.5,8125.561997714681,7894.735112519269,-230.8268851954117,True,True,0.2973733020063196
46,Renal-adjusted associative latent class model,1.5,6932.760692736017,6954.952310539651,22.191617803634472,False,True,0.3974278400787341
46,Biologically constrained latent SCM,1.5,6920.688062007372,6945.991504261527,25.303442254155016,False,True,0.4733582466883023
47,Associative latent class model,1.5,7979.673369500292,7740.305128063697,-239.36824143659487,True,True,0.2826039158817266
47,Renal-adjusted associative latent class model,1.5,6763.162301099232,6788.629284844103,25.46698374487096,False,True,0.37139767251789624
47,Biologically constrained latent SCM,1.5,6750.516530493849,6779.124443528039,28.60791303418955,False,True,0.49754770931434145
48,Associative latent class model,1.5,8214.034513350156,7888.694597456501,-325.3399158936554,True,True,0.33256319842164805
48,Renal-adjusted associative latent class model,1.5,6850.709326660882,6879.1117560103185,28.402429349436716,False,True,0.41694114918582387
48,Biologically constrained latent SCM,1.5,6838.97740753404,6865.737496422018,26.760088887977872,False,True,0.2321101748085958
49,Associative latent class model,1.5,8114.136966203998,7874.446265592911,-239.69070061108687,True,True,0.2882562282212813
49,Renal-adjusted associative latent class model,1.5,6886.291164206123,6914.36430504788,28.073140841757777,False,True,0.4472679324334012
49,Biologically constrained latent SCM,1.5,6875.818830097421,6902.801757411485,26.982927314064,False,True,0.45131499746609904
50,Associative latent class model,1.5,8116.310711997443,7806.473999466003,-309.83671253143984,True,True,0.3170185254461934
50,Renal-adjusted associative latent class model,1.5,6807.141479355419,6839.843586339919,32.70210698450046,False,True,0.48535566395884233
50,Biologically constrained latent SCM,1.5,6794.005209579674,6826.480842170582,32.47563259090839,False,True,0.44193440773378484
51,Associative latent class model,1.5,8298.347187104406,8051.082627103603,-247.2645600008027,True,True,0.3082998601673848
51,Renal-adjusted associative latent class model,1.5,7040.6539720817855,7067.23915205604,26.58517997425497,False,True,0.49320410333248604
51,Biologically constrained latent SCM,1.5,7027.585959841256,7054.222586068459,26.636626227203124,False,True,0.4820046405608555
52,Associative latent class model,1.5,8198.708660134433,7970.323519247214,-228.38514088721877,True,True,0.2945865632779567
52,Renal-adjusted associative latent class model,1.5,6995.702164455324,7019.461463631527,23.759299176203058,False,True,0.36291525287218535
52,Biologically constrained latent SCM,1.5,6984.936540524504,7008.669096521876,23.73255599737149,False,True,0.38270368272525174
53,Associative latent class model,1.5,8107.248168174104,7816.918625221961,-290.32954295214313,True,True,0.3066482391033299
53,Renal-adjusted associative latent class model,1.5,6816.493890141524,6837.4374772207975,20.94358707927313,False,True,0.3365628672279016
53,Biologically constrained latent SCM,1.5,6807.502554540217,6827.160799600598,19.658245060380978,False,True,0.3606864662947939
54,Associative latent class model,1.5,8188.016226258342,7903.416521539466,-284.5997047188757,True,True,0.3555122357297686
54,Renal-adjusted associative latent class model,1.5,6922.4978203557575,6945.418077296316,22.92025694055883,False,True,0.3734238815158908
54,Biologically constrained latent SCM,1.5,6912.725183082199,6933.242800937405,20.51761785520648,False,True,0.3618436936521154
55,Associative latent class model,1.5,8036.511456291863,7775.330699075733,-261.1807572161306,True,True,0.3295947148061995
55,Renal-adjusted associative latent class model,1.5,6767.531818764686,6792.855954169743,25.32413540505695,False,True,0.42951788881625275
55,Biologically constrained latent SCM,1.5,6756.782760019777,6780.857451642249,24.07469162247162,False,True,0.4906152366019036
56,Associative latent class model,1.5,8060.57298362606,7869.3654075354625,-191.20757609059729,True,True,0.27282914482986986
56,Renal-adjusted associative latent class model,1.5,6914.890027762483,6942.778796396103,27.888768633619293,False,True,0.4159893379882061
56,Biologically constrained latent SCM,1.5,6901.854570071228,6930.115684436874,28.26111436564588,False,True,0.33209628811746006
57,Associative latent class model,1.5,8214.976018634594,7964.390395494419,-250.5856231401749,True,True,0.32438174202403824
57,Renal-adjusted associative latent class model,1.5,6962.549021832021,6987.964237084383,25.41521525236203,False,True,0.46443783164446617
57,Biologically constrained latent SCM,1.5,6949.394641607957,6980.34007516885,30.945433560892525,False,True,0.49866505533057137
58,Associative latent class model,1.5,8098.797320565559,7850.300339976467,-248.49698058909235,True,True,0.29400289256784595
58,Renal-adjusted associative latent class model,1.5,6871.671096569421,6898.038480042502,26.367383473080736,False,True,0.3698585655926927
58,Biologically constrained latent SCM,1.5,6858.60115652886,6884.834083768115,26.232927239255332,False,True,0.3280637628873659
59,Associative latent class model,1.5,8149.981895094893,7885.1019007565355,-264.8799943383574,True,True,0.3274074557475437
59,Renal-adjusted associative latent class model,1.5,6890.770777933103,6914.851448350819,24.080670417715737,False,True,0.28124129548399257
59,Biologically constrained latent SCM,1.5,6879.221107496322,6903.869064117131,24.647956620809055,False,True,0.2807310184847015
60,Associative latent class model,1.5,8175.349698773768,7898.237920916545,-277.1117778572234,True,True,0.32092913456659905
60,Renal-adjusted associative latent class model,1.5,6881.013571921148,6909.528226918717,28.514654997569778,False,True,0.39211476418403635
60,Biologically constrained latent SCM,1.5,6867.73500497147,6896.087750474337,28.352745502867037,False,True,0.4184416071483224
61,Associative latent class model,1.5,8192.225007124482,7912.504382671185,-279.7206244532963,True,True,0.30865075093134636
61,Renal-adjusted associative latent class model,1.5,6906.454961393874,6930.070981217812,23.616019823937677,False,True,0.437712867530908
61,Biologically constrained latent SCM,1.5,6903.378683685752,6918.29684327556,14.918159589808056,False,True,0.34632934800951065
62,Associative latent class model,1.5,8135.498515468292,7871.324924926932,-264.1735905413598,True,True,0.2745526883622882
62,Renal-adjusted associative latent class model,1.5,6912.683358354652,6936.247470233685,23.56411187903268,False,True,0.4082475610839205
62,Biologically constrained latent SCM,1.5,6900.985956654903,6928.797722028915,27.811765374011884,False,True,0.44387699327398183
63,Associative latent class model,1.5,8158.957038736446,7896.697078033723,-262.2599607027223,True,True,0.2981114130054995
63,Renal-adjusted associative latent class model,1.5,6899.031193714109,6922.292298186575,23.261104472466286,False,True,0.3552636903484014
63,Biologically constrained latent SCM,1.5,6886.775678092514,6911.527085095032,24.751407002518135,False,True,0.3578899101945885
64,Associative latent class model,1.5,8181.493022124451,7881.530301125925,-299.9627209985265,True,True,0.29735797241033973
64,Renal-adjusted associative latent class model,1.5,6896.544149804371,6920.121163764006,23.577013959635224,False,True,0.3456277033256626
64,Biologically constrained latent SCM,1.5,6883.184188392707,6909.046798619285,25.862610226578,False,True,0.366839779265373
65,Associative latent class model,1.5,8020.262353017716,7785.068459463259,-235.19389355445674,True,True,0.29690125516943033
65,Renal-adjusted associative latent class model,1.5,6775.831456690299,6807.910144181389,32.07868749109002,False,True,0.46994238656385534
65,Biologically constrained latent SCM,1.5,6765.715224442093,6794.5936997951285,28.878475353035356,False,True,0.37397431158797756
66,Associative latent class model,1.5,8124.0485501980065,7873.845861029993,-250.20268916801342,True,True,0.3234379982080787
66,Renal-adjusted associative latent class model,1.5,6860.315955047083,6877.199247436573,16.883292389490634,False,True,0.365225156964221
66,Biologically constrained latent SCM,1.5,6848.370166273718,6864.575497637659,16.205331363941696,False,True,0.36061514225498015
67,Associative latent class model,1.5,8270.662011045808,7973.841220646253,-296.82079039955534,True,True,0.3342136396946158
67,Renal-adjusted associative latent class model,1.5,6951.628231922035,6980.334708060135,28.706476138099788,False,True,0.3580045934267488
67,Biologically constrained latent SCM,1.5,6938.5152106378855,6967.642530027702,29.127319389816876,False,True,0.3597352221194099
68,Associative latent class model,1.5,8173.344432491652,7919.533843606773,-253.8105888848786,True,True,0.3008158385153558
68,Renal-adjusted associative latent class model,1.5,6942.6782959899865,6963.638500847997,20.96020485801091,False,True,0.4135586219846199
68,Biologically constrained latent SCM,1.5,6929.3753840561885,6951.91284533024,22.537461274051566,False,True,0.11676736796603915
69,Associative latent class model,1.5,8120.665115262255,7821.944553942276,-298.7205613199794,True,True,0.3147638334810746
69,Renal-adjusted associative latent class model,1.5,6827.30478530757,6860.03188776331,32.72710245574035,False,True,0.4809800451062249
69,Biologically constrained latent SCM,1.5,6819.870438196811,6845.902902657648,26.032464460837218,False,True,0.47453661705529404
70,Associative latent class model,1.5,8262.765768374495,7995.8343588646985,-266.93140950979614,True,True,0.31571248902580445
70,Renal-adjusted associative latent class model,1.5,7018.939463524329,7044.752247010752,25.81278348642354,False,True,0.2947373395523092
70,Biologically constrained latent SCM,1.5,7006.095247301926,7032.303685951715,26.20843864978906,False,True,0.29769913573858114
71,Associative latent class model,1.5,8230.841144267148,7942.216395991201,-288.62474827594633,True,True,0.32742100737948837
71,Renal-adjusted associative latent class model,1.5,6929.188222370265,6952.723533692964,23.535311322699272,False,True,0.4121341968828588
71,Biologically constrained latent SCM,1.5,6915.948921666227,6946.944018567571,30.99509690134437,False,True,0.47441128808961247
72,Associative latent class model,1.5,8167.953743770741,7884.116491657553,-283.8372521131887,True,True,0.31397574145164875
72,Renal-adjusted associative latent class model,1.5,6868.06024261467,6892.036158139714,23.975915525044,False,True,0.39375777174734283
72,Biologically constrained latent SCM,1.5,6856.977222035698,6883.118419851046,26.141197815348278,False,True,0.4020892342505651
73,Associative latent class model,1.5,8161.742853377174,7899.4014018864345,-262.341451490739,True,True,0.3006523193116668
73,Renal-adjusted associative latent class model,1.5,6911.385596243601,6941.695186358742,30.309590115140963,False,True,0.4105898571236055
73,Biologically constrained latent SCM,1.5,6900.144894609707,6930.193667651259,30.048773041551613,False,True,0.48363541198702625
74,Associative latent class model,1.5,8016.662592233842,7754.988508286697,-261.67408394714494,True,True,0.2918056103058998
74,Renal-adjusted associative latent class model,1.5,6770.362892540952,6795.987446358238,25.62455381728614,False,True,0.45089494526723295
74,Biologically constrained latent SCM,1.5,6758.204773504061,6783.7621068067965,25.55733330273506,False,True,0.4512560332932905
75,Associative latent class model,1.5,8028.9414529401165,7720.023943897991,-308.91750904212586,True,True,0.30411958291725577
75,Renal-adjusted associative latent class model,1.5,6719.414221765135,6743.800008200234,24.385786435098453,False,True,0.31837155135492984
75,Biologically constrained latent SCM,1.5,6708.800988228989,6737.940318077348,29.13932984835901,False,True,0.39036516193860954
76,Associative latent class model,1.5,8021.9752150781305,7718.745781292183,-303.22943378594755,True,True,0.327685115966142
76,Renal-adjusted associative latent class model,1.5,6694.244978770328,6725.150151393604,30.905172623275575,False,True,0.47594254235527245
76,Biologically constrained latent SCM,1.5,6684.311229526325,6710.3510979183375,26.039868392012067,False,True,0.2518075611287493
77,Associative latent class model,1.5,8028.836946849481,7778.661135255932,-250.17581159354904,True,True,0.2988796136212898
77,Renal-adjusted associative latent class model,1.5,6811.020662555735,6832.458725339048,21.4380627833134,False,True,0.4691549782214711
77,Biologically constrained latent SCM,1.5,6800.055117764572,6822.259497742278,22.204379977705685,False,True,0.47072806657123883
78,Associative latent class model,1.5,8225.961969990673,7971.499265371052,-254.46270461962013,True,True,0.3057996806050202
78,Renal-adjusted associative latent class model,1.5,6977.010571468333,7002.706603611768,25.696032143434422,False,True,0.4867271086544596
78,Biologically constrained latent SCM,1.5,6963.7460315642065,6993.192937501855,29.446905937648808,False,True,0.49415906648753344
79,Associative latent class model,1.5,8193.103237334188,7914.154768930356,-278.9484684038316,True,True,0.32650722646048036
79,Renal-adjusted associative latent class model,1.5,6905.434845931079,6936.033729447154,30.598883516075148,False,True,0.491332339367068
79,Biologically constrained latent SCM,1.5,6892.427052366801,6922.736820583414,30.30976821661261,False,True,0.45050462791507073
80,Associative latent class model,1.5,8206.21917046707,7909.89973146713,-296.31943899993985,True,True,0.3040340744019977
80,Renal-adjusted associative latent class model,1.5,6897.6374145644295,6921.9719957459665,24.334581181537033,False,True,0.2305645172709427
80,Biologically constrained latent SCM,1.5,6885.4378371585435,6910.393524879217,24.955687720673268,False,True,0.2352342389316793
81,Associative latent class model,1.5,8060.867006629312,7771.490880937818,-289.37612569149405,True,True,0.3224309429631751
81,Renal-adjusted associative latent class model,1.5,6752.745953816668,6780.595710701434,27.849756884766066,False,True,0.4761400385474493
81,Biologically constrained latent SCM,1.5,6739.9905793100015,6767.972862216147,27.982282906145883,False,True,0.475797540184264
82,Associative latent class model,1.5,8195.698342881122,7946.222610636927,-249.47573224419466,True,True,0.28838991928836477
82,Renal-adjusted associative latent class model,1.5,6949.24478810824,6981.175779909894,31.930991801654272,False,True,0.40906507524008956
82,Biologically constrained latent SCM,1.5,6936.493387364744,6964.530035571678,28.036648206933933,False,True,0.4537664841889004
83,Associative latent class model,1.5,8121.236886142976,7852.081411466969,-269.15547467600663,True,True,0.3235422476474404
83,Renal-adjusted associative latent class model,1.5,6840.988491402322,6867.3012810818445,26.31278967952221,False,True,0.4607131971816515
83,Biologically constrained latent SCM,1.5,6828.046893102032,6854.21657755864,26.169684456607683,False,True,0.39969935741709345
84,Associative latent class model,1.5,8207.158390688435,7954.430194024353,-252.72819666408213,True,True,0.3601003449508633
84,Renal-adjusted associative latent class model,1.5,6936.443057058574,6959.190068624736,22.747011566162655,False,True,0.4857850408626625
84,Biologically constrained latent SCM,1.5,6924.379787564901,6948.174723776006,23.794936211105778,False,True,0.49653454992527507
85,Associative latent class model,1.5,8155.943437004794,7892.339131561108,-263.6043054436859,True,True,0.2624715425809965
85,Renal-adjusted associative latent class model,1.5,6924.725917017142,6952.773756540135,28.047839522992945,False,True,0.282491137269409
85,Biologically constrained latent SCM,1.5,6912.016179812764,6939.357006426841,27.340826614076832,False,True,0.2797546428906153
86,Associative latent class model,1.5,7850.193240623267,7592.073518663668,-258.1197219595988,True,True,0.2775665365312651
86,Renal-adjusted associative latent class model,1.5,6627.749071782317,6659.457188358454,31.7081165761374,False,True,0.4904738466305602
86,Biologically constrained latent SCM,1.5,6618.517793018856,6647.125609580396,28.60781656153995,False,True,0.3960237921715587
87,Associative latent class model,1.5,8240.211295888563,7958.8672798929765,-281.34401599558623,True,True,0.33256594946475604
87,Renal-adjusted associative latent class model,1.5,6924.259904136245,6948.294168196929,24.03426406068411,False,True,0.33693508657174365
87,Biologically constrained latent SCM,1.5,6915.8486398907435,6935.465907842691,19.617267951947724,False,True,0.23407125576847046
88,Associative latent class model,1.5,8148.056332290675,7887.001008964957,-261.05532332571784,True,True,0.35488325125097503
88,Renal-adjusted associative latent class model,1.5,6858.374900615127,6884.662247405124,26.287346789996263,False,True,0.37260258450415756
88,Biologically constrained latent SCM,1.5,6845.395336926764,6871.919641026474,26.524304099710207,False,True,0.3650613306356998
89,Associative latent class model,1.5,8265.701162864263,7997.833630453753,-267.86753241050974,True,True,0.27343593362728424
89,Renal-adjusted associative latent class model,1.5,7006.649109550717,7039.287839357673,32.63872980695578,False,True,0.493514987003759
89,Biologically constrained latent SCM,1.5,6998.555151144324,7023.945201108847,25.390049964523314,False,True,0.4545190880260208
90,Associative latent class model,1.5,8220.320728380899,7975.081624506833,-245.23910387406613,True,True,0.28677543695006963
90,Renal-adjusted associative latent class model,1.5,6991.181545988335,7017.553727028559,26.37218104022395,False,True,0.49688733604924396
90,Biologically constrained latent SCM,1.5,6982.206145881274,7003.531176186247,21.325030304972643,False,True,0.4694004083629011
91,Associative latent class model,1.5,8159.0666684254265,7886.627635379409,-272.43903304601736,True,True,0.31296198905270417
91,Renal-adjusted associative latent class model,1.5,6886.733664604779,6916.0111839148185,29.27751931003968,False,True,0.38218825907264176
91,Biologically constrained latent SCM,1.5,6877.668056983887,6904.721752385818,27.05369540193078,False,True,0.37167022441560094
92,Associative latent class model,1.5,8118.1120557154245,7845.708005043899,-272.4040506715255,True,True,0.29121866369684346
92,Renal-adjusted associative latent class model,1.5,6871.252580584033,6903.185128261546,31.932547677512957,False,True,0.4364265658449608
92,Biologically constrained latent SCM,1.5,6857.908632771307,6890.085622981407,32.176990210100485,False,True,0.48434151856640284
93,Associative latent class model,1.5,8193.065873951387,7944.169819130021,-248.8960548213663,True,True,0.30320314558354744
93,Renal-adjusted associative latent class model,1.5,6961.500970034951,6988.927081246093,27.426111211141688,False,True,0.49039147442916386
93,Biologically constrained latent SCM,1.5,6948.794362317795,6975.873131304528,27.07876898673294,False,True,0.46236855270932364
94,Associative latent class model,1.5,8086.877664732261,7817.92075669503,-268.9569080372312,True,True,0.3127296426952789
94,Renal-adjusted associative latent class model,1.5,6802.326265176291,6825.484207477328,23.15794230103711,False,True,0.49346563910063534
94,Biologically constrained latent SCM,1.5,6790.341693907571,6813.57461530752,23.23292139994828,False,True,0.4907140695474102
95,Associative latent class model,1.5,8153.170918057395,7821.234174993806,-331.93674306358935,True,True,0.3310665430071201
95,Renal-adjusted associative latent class model,1.5,6797.937070749758,6823.360531627817,25.423460878058904,False,True,0.41554623327405804
95,Biologically constrained latent SCM,1.5,6787.160432947054,6814.525119188101,27.36468624104691,False,True,0.39207603985973066
96,Associative latent class model,1.5,8097.758943150969,7787.937803295494,-309.82113985547494,True,True,0.3107281606833147
96,Renal-adjusted associative latent class model,1.5,6802.484024169531,6835.025704631711,32.54168046218001,False,True,0.4870421718073769
96,Biologically constrained latent SCM,1.5,6790.052844218134,6821.402912735518,31.35006851738399,False,True,0.40129968109625347
97,Associative latent class model,1.5,8286.283521535479,8016.8548547278515,-269.42866680762745,True,True,0.3432127997220011
97,Renal-adjusted associative latent class model,1.5,6990.282794978047,7018.572401485806,28.289606507759345,False,True,0.4822940462367489
97,Biologically constrained latent SCM,1.5,6977.372764376431,7007.263727387453,29.890963011021995,False,True,0.4862724260980657
98,Associative latent class model,1.5,8057.2371222556085,7808.232378989578,-249.00474326603035,True,True,0.2929549045942978
98,Renal-adjusted associative latent class model,1.5,6807.836205160134,6833.139637972497,25.3034328123631,False,True,0.4202734249968293
98,Biologically constrained latent SCM,1.5,6794.507451159255,6823.79725263685,29.289801477595574,False,True,0.4783140342680698
99,Associative latent class model,1.5,8150.863890361577,7910.342486246197,-240.5214041153804,True,True,0.3013283733540513
99,Renal-adjusted associative latent class model,1.5,6921.878533517822,6951.716812701299,29.838279183477425,False,True,0.4264896483555685
99,Biologically constrained latent SCM,1.5,6909.379191315094,6941.944604744391,32.56541342929631,False,True,0.3706578843476141
100,Associative latent class model,1.5,8107.079089866921,7823.856698642567,-283.2223912243544,True,True,0.3508984068783512
100,Renal-adjusted associative latent class model,1.5,6785.283839883322,6814.872396617514,29.588556734192025,False,True,0.4940040957871769
100,Biologically constrained latent SCM,1.5,6779.434976096508,6805.303315927839,25.86833983133147,False,True,0.48258816905926594
101,Associative latent class model,1.5,7911.95290673873,7665.98396370778,-245.96894303094996,True,True,0.2655937386463739
101,Renal-adjusted associative latent class model,1.5,6704.801477257384,6730.023368388429,25.221891131044686,False,True,0.4473370681260152
101,Biologically constrained latent SCM,1.5,6695.799189498846,6717.529030588433,21.729841089586444,False,True,0.24068054398087146
102,Associative latent class model,1.5,8102.856543490045,7843.8729095086455,-258.9836339813992,True,True,0.2843467941334689
102,Renal-adjusted associative latent class model,1.5,6860.122562903978,6885.246788153897,25.12422524991871,False,True,0.18016734279527072
102,Biologically constrained latent SCM,1.5,6847.115370459625,6876.74084667067,29.62547621104477,False,True,0.42177204289062414
103,Associative latent class model,1.5,8048.137148744717,7758.512678507854,-289.6244702368631,True,True,0.2776262067062771
103,Renal-adjusted associative latent class model,1.5,6794.183640250638,6821.922041514766,27.738401264127788,False,True,0.3197973837746171
103,Biologically constrained latent SCM,1.5,6781.0625884208575,6808.874669517027,27.812081096169095,False,True,0.33495902322751847
104,Associative latent class model,1.5,8253.220897120185,7951.710817362975,-301.5100797572104,True,True,0.33308403693079036
104,Renal-adjusted associative latent class model,1.5,6913.745469258975,6944.114443633929,30.368974374953723,False,True,0.31177368916300213
104,Biologically constrained latent SCM,1.5,6901.085492496905,6931.496214143036,30.410721646130696,False,True,0.3782772824378875
105,Associative latent class model,1.5,8123.08562911985,7825.599617211787,-297.4860119080631,True,True,0.2832263813019209
105,Renal-adjusted associative latent class model,1.5,6865.167525258612,6893.015251805449,27.847726546837293,False,True,0.2662000843383392
105,Biologically constrained latent SCM,1.5,6854.288350033283,6884.518438543586,30.230088510303176,False,True,0.3952310000854375
106,Associative latent class model,1.5,8234.099733587636,7977.652588130827,-256.44714545680927,True,True,0.27498802061004257
106,Renal-adjusted associative latent class model,1.5,7019.169097737355,7043.6899091174255,24.52081138007088,False,True,0.36467588428468617
106,Biologically constrained latent SCM,1.5,7006.661207669241,7032.5441658385425,25.882958169301673,False,True,0.28979604641596296
107,Associative latent class model,1.5,8134.231654266746,7828.632667161673,-305.5989871050724,True,True,0.3063293271457542
