repeat,atrial_probability_if_renal_impaired,renal_effect_sd,method,fitted_prior_atrial_given_renal,accuracy,adjusted_rand_index,false_atrial_renal_competing,brier_score,expected_calibration_error,mean_posterior_entropy,predicted_atrial_prevalence,renal_competing_subgroup_size
22,0.5,1.5,Data-generating oracle (reference),,0.826,0.4245282321804703,0.13513513513513514,0.12356182991229478,0.026044776753170476,0.38941701706000903,0.499,148
23,0.5,1.5,Associative latent class model,,0.48,0.0007668496976809081,0.0072992700729927005,0.5127792284605373,0.5063063073443366,0.07520289324082785,0.706,137
23,0.5,1.5,Renal-adjusted associative latent class model,0.46588890117559323,0.807,0.3763912387404931,0.1386861313868613,0.13552183257666373,0.08017194087983255,0.36143899176268873,0.589,137
23,0.5,1.5,Biologically constrained latent SCM,0.48260425702991505,0.81,0.383800323860661,0.145985401459854,0.12966448837888986,0.07147832862169026,0.36639120593579266,0.584,137
23,0.5,1.5,Data-generating oracle (reference),,0.84,0.4618614076776588,0.15328467153284672,0.11431680512735472,0.029124978096364402,0.3840710016588569,0.506,137
24,0.5,1.5,Associative latent class model,,0.625,0.061564582997108076,0.8670886075949367,0.29224755680946696,0.2813182594548409,0.2539313887307336,0.437,158
24,0.5,1.5,Renal-adjusted associative latent class model,0.4162108828856087,0.798,0.3545743735232,0.10759493670886076,0.13988951050194912,0.0929223734703967,0.3556838396628769,0.416,158
24,0.5,1.5,Biologically constrained latent SCM,0.4597376340335909,0.799,0.3569637884205664,0.14556962025316456,0.137485284974288,0.08417669188232442,0.3589889394761469,0.427,158
24,0.5,1.5,Data-generating oracle (reference),,0.82,0.4090088995182464,0.2088607594936709,0.12535062247556897,0.01903199396557676,0.3822257238516015,0.506,158
25,0.5,1.5,Associative latent class model,,0.538,0.00492916782801541,0.9407407407407408,0.35449803565235016,0.3656579111752725,0.2574444613592536,0.3,135
25,0.5,1.5,Renal-adjusted associative latent class model,0.5734135337530736,0.794,0.3450884846916752,0.3333333333333333,0.13969141783088945,0.04195772429763027,0.38600562551471074,0.498,135
25,0.5,1.5,Biologically constrained latent SCM,0.5167508108146603,0.799,0.35696037958156185,0.2740740740740741,0.13252619381625325,0.030489403819069612,0.39271074589812965,0.497,135
25,0.5,1.5,Data-generating oracle (reference),,0.822,0.41414963586092535,0.18518518518518517,0.12587963650560902,0.008820432124419545,0.3925724354948383,0.496,135
26,0.5,1.5,Associative latent class model,,0.613,0.05015439889359256,0.9621212121212122,0.2916620863976798,0.2904936063556916,0.2760048086757282,0.394,132
26,0.5,1.5,Renal-adjusted associative latent class model,0.5218736005172333,0.82,0.4090091867466532,0.2196969696969697,0.12841074418805143,0.03964554327949194,0.3667772876785938,0.481,132
26,0.5,1.5,Biologically constrained latent SCM,0.5107644125157006,0.816,0.39882254754888274,0.2196969696969697,0.12779911918966694,0.04007376277708662,0.36965189113586133,0.491,132
26,0.5,1.5,Data-generating oracle (reference),,0.821,0.411575183380805,0.18181818181818182,0.12673759890461891,0.036441306406783336,0.3904425403009142,0.498,132
27,0.5,1.5,Associative latent class model,,0.592,0.03290571319621322,0.9736842105263158,0.3198113008747388,0.3122283210129609,0.2683453034780444,0.422,152
27,0.5,1.5,Renal-adjusted associative latent class model,0.12738003816999757,0.756,0.2614189502874288,0.006578947368421052,0.1779587466044444,0.10514521768240288,0.3510631407238826,0.42,152
27,0.5,1.5,Biologically constrained latent SCM,0.32510071245746164,0.8,0.35937110789090887,0.05263157894736842,0.13771486698708946,0.08045539062855032,0.4000702605345241,0.42,152
27,0.5,1.5,Data-generating oracle (reference),,0.821,0.4115757703426212,0.13157894736842105,0.12435580044101664,0.031601384779379356,0.3757943537196594,0.519,152
28,0.5,1.5,Associative latent class model,,0.572,0.019141102224456957,0.7816901408450704,0.3480451107905951,0.3528132815833742,0.19094134476457597,0.265,142
28,0.5,1.5,Renal-adjusted associative latent class model,0.5336798709363828,0.821,0.4115740060575279,0.2535211267605634,0.13016492145796224,0.05142236846859368,0.3921622933139771,0.522,142
28,0.5,1.5,Biologically constrained latent SCM,0.5353146661427268,0.82,0.4090082612476899,0.2535211267605634,0.1297680231664247,0.04921304682785558,0.3921596846791674,0.519,142
28,0.5,1.5,Data-generating oracle (reference),,0.824,0.4193249714519545,0.2112676056338028,0.12742082957154557,0.03499577037265865,0.38560192322307923,0.499,142
29,0.5,1.5,Associative latent class model,,0.618,0.05446708647684368,0.7469879518072289,0.29257529709652136,0.2787138429661411,0.2480374706681884,0.337,166
29,0.5,1.5,Renal-adjusted associative latent class model,0.6202704039270628,0.831,0.43768120736005744,0.26506024096385544,0.12103807286277032,0.04661218433724065,0.3851567298701879,0.518,166
29,0.5,1.5,Biologically constrained latent SCM,0.646115864022382,0.818,0.4039007764300787,0.29518072289156627,0.1240980904860854,0.0376706464742192,0.37423394299220053,0.489,166
29,0.5,1.5,Data-generating oracle (reference),,0.831,0.43768120736005744,0.1686746987951807,0.11498708522690103,0.02799594580395324,0.3857660241081862,0.482,166
30,0.5,1.5,Associative latent class model,,0.637,0.07411506844606619,0.9932885906040269,0.2862136362248318,0.27106689084260455,0.29343906302171413,0.428,149
30,0.5,1.5,Renal-adjusted associative latent class model,0.4166633532273101,0.828,0.42976086559037463,0.14093959731543623,0.12120088132548565,0.03416168037140729,0.3904123503680447,0.463,149
30,0.5,1.5,Biologically constrained latent SCM,0.4716257511773655,0.832,0.4403321458975763,0.1610738255033557,0.12080279602494635,0.031161756181115722,0.3932144148720107,0.465,149
30,0.5,1.5,Data-generating oracle (reference),,0.841,0.4645888106155537,0.174496644295302,0.12080128357828646,0.038818288449798476,0.3791329871908561,0.486,149
31,0.5,1.5,Associative latent class model,,0.507,-0.0006584216590214173,0.0,0.48784429929167344,0.48222714224205276,0.06729915343592852,0.702,150
31,0.5,1.5,Renal-adjusted associative latent class model,0.5033555352802821,0.825,0.42192140895009095,0.18,0.11750819801377625,0.022966997667829305,0.3566853103791303,0.498,150
31,0.5,1.5,Biologically constrained latent SCM,0.4947912691697385,0.823,0.4167322824832344,0.18,0.1177254848991628,0.024344020536723562,0.3558655836992358,0.506,150
31,0.5,1.5,Data-generating oracle (reference),,0.823,0.41673221515614683,0.18666666666666668,0.1168428491705223,0.022351539431903135,0.37874622122608753,0.498,150
32,0.5,1.5,Associative latent class model,,0.619,0.055722296488506816,0.8903225806451613,0.2901800720472518,0.2661304246372891,0.2891918296590066,0.415,155
32,0.5,1.5,Renal-adjusted associative latent class model,0.43556369235114883,0.823,0.41673785352144904,0.14193548387096774,0.1241679583096618,0.047520775095504134,0.3827152999073297,0.447,155
32,0.5,1.5,Biologically constrained latent SCM,0.4252816342203245,0.82,0.409014414558064,0.14193548387096774,0.12461547880434963,0.04933706566292282,0.38157084575026107,0.446,155
32,0.5,1.5,Data-generating oracle (reference),,0.818,0.4038993967962733,0.2,0.12230669792851376,0.024625402219888952,0.38192074839402695,0.502,155
33,0.5,1.5,Associative latent class model,,0.506,-0.0008387579395532617,0.0,0.48841052588953987,0.48429193768148043,0.07308548171674868,0.713,154
33,0.5,1.5,Renal-adjusted associative latent class model,0.5369558832202749,0.819,0.40645060508240244,0.18831168831168832,0.1267060053876021,0.044680120086576215,0.36404949500252004,0.53,154
33,0.5,1.5,Biologically constrained latent SCM,0.5142984807722403,0.816,0.3988231290733388,0.17532467532467533,0.12803592604994646,0.058444843999997,0.3607779841046533,0.539,154
33,0.5,1.5,Data-generating oracle (reference),,0.83,0.4350349895208654,0.14285714285714285,0.1210148231990431,0.03209576566759426,0.3710998474069695,0.507,154
34,0.5,1.5,Associative latent class model,,0.62,0.0565897460604163,0.9933774834437086,0.293146832150471,0.28673229601528827,0.2754181597195736,0.416,151
34,0.5,1.5,Renal-adjusted associative latent class model,0.5444627522373903,0.809,0.38130149491985316,0.31125827814569534,0.12619112124854404,0.0321119253297872,0.3745400275088465,0.471,151
34,0.5,1.5,Biologically constrained latent SCM,0.47574421141825224,0.821,0.4115704308903015,0.1986754966887417,0.12362606816878409,0.01647553925227992,0.37928512191876823,0.467,151
34,0.5,1.5,Data-generating oracle (reference),,0.824,0.41932365008435674,0.23178807947019867,0.12224242829981145,0.021006777797026758,0.38227697063749555,0.486,151
35,0.5,1.5,Associative latent class model,,0.491,-0.0006152490843901132,0.006944444444444444,0.4985732682902575,0.48897291151639277,0.09138150236712128,0.718,144
35,0.5,1.5,Renal-adjusted associative latent class model,0.4596368286369845,0.841,0.4645884175489012,0.1527777777777778,0.11485598039243984,0.03160598231052801,0.3903942146934327,0.502,144
35,0.5,1.5,Biologically constrained latent SCM,0.4064865366375692,0.83,0.43503485822263455,0.11805555555555555,0.11780803008199517,0.0227220411238399,0.3884057384163568,0.503,144
35,0.5,1.5,Data-generating oracle (reference),,0.833,0.44299884420864455,0.1527777777777778,0.1152233298256428,0.02845961531058646,0.37502575643545505,0.506,144
36,0.5,1.5,Associative latent class model,,0.502,-0.0009532569087588161,0.9937888198757764,0.4123132684386311,0.43592937968975987,0.18898297671786896,0.308,161
36,0.5,1.5,Renal-adjusted associative latent class model,0.49537106691970506,0.828,0.42976569171537266,0.20496894409937888,0.12359131156084456,0.03388093484885683,0.4172111863994934,0.51,161
36,0.5,1.5,Biologically constrained latent SCM,0.5007769590467621,0.829,0.4323963565936574,0.21739130434782608,0.12373192428027224,0.03337351193897545,0.4175454116847659,0.513,161
36,0.5,1.5,Data-generating oracle (reference),,0.827,0.42714303155668715,0.17391304347826086,0.12088093038619144,0.023146533038501293,0.38891513725815496,0.495,161
37,0.5,1.5,Associative latent class model,,0.558,0.012580039292803508,1.0,0.3537175084754954,0.3703956367504637,0.22327638869343816,0.33,137
37,0.5,1.5,Renal-adjusted associative latent class model,0.31287087214602316,0.807,0.37639212411103257,0.029197080291970802,0.13448203557008684,0.0741513431273004,0.40309863317453787,0.409,137
37,0.5,1.5,Biologically constrained latent SCM,0.3367076440179346,0.814,0.3938082502751854,0.029197080291970802,0.133850103002712,0.09253153121375936,0.4040430181799476,0.386,137
37,0.5,1.5,Data-generating oracle (reference),,0.832,0.44033581983971776,0.16058394160583941,0.11855670847362777,0.01963955383372291,0.3930346380168456,0.504,137
38,0.5,1.5,Associative latent class model,,0.684,0.13457681879595368,0.7816901408450704,0.24442969878650103,0.21188095855831815,0.2665397873160098,0.42,142
38,0.5,1.5,Renal-adjusted associative latent class model,0.688064965545001,0.802,0.36417977443808963,0.3732394366197183,0.13422935495621827,0.04940272270273666,0.3398579891664357,0.508,142
38,0.5,1.5,Biologically constrained latent SCM,0.661288460637639,0.802,0.36418069062917147,0.33098591549295775,0.13161648365836157,0.054427027449480414,0.34447319931591835,0.522,142
38,0.5,1.5,Data-generating oracle (reference),,0.814,0.3937772661311626,0.19014084507042253,0.1253751996260521,0.02351707004216961,0.37724865538232194,0.498,142
39,0.5,1.5,Associative latent class model,,0.498,-0.001105729048531287,0.974025974025974,0.44693481055458195,0.460263024727127,0.1334135938259586,0.32,154
39,0.5,1.5,Renal-adjusted associative latent class model,0.5365199504458219,0.81,0.38378279898324,0.2532467532467532,0.13098545430370456,0.024051696037488104,0.37792269751143653,0.526,154
39,0.5,1.5,Biologically constrained latent SCM,0.49408371248066174,0.813,0.391266630125352,0.18181818181818182,0.1305111731000453,0.024522429495770576,0.3794184323613363,0.523,154
39,0.5,1.5,Data-generating oracle (reference),,0.815,0.3962965884545796,0.16233766233766234,0.130126968188511,0.02873683068969539,0.3975789398059685,0.489,154
40,0.5,1.5,Associative latent class model,,0.576,0.021988956604521125,0.782608695652174,0.33725729924312675,0.335148620140435,0.2307223644736343,0.306,161
40,0.5,1.5,Renal-adjusted associative latent class model,0.5749532398999438,0.811,0.386270180476399,0.22981366459627328,0.13308210690837652,0.048414805007969956,0.3810919877557795,0.517,161
40,0.5,1.5,Biologically constrained latent SCM,0.5704569237062552,0.811,0.3862700147030292,0.2236024844720497,0.13328009248297715,0.046567345883695044,0.3811947487999232,0.519,161
40,0.5,1.5,Data-generating oracle (reference),,0.818,0.40390013694432775,0.14285714285714285,0.1295997783736434,0.0315680652612078,0.39220308872012577,0.488,161
41,0.5,1.5,Associative latent class model,,0.574,0.020985017016258867,0.8543046357615894,0.33374388427422924,0.32622161449591136,0.2474753387162073,0.327,151
41,0.5,1.5,Renal-adjusted associative latent class model,0.6028582436849348,0.788,0.3311122517843745,0.2913907284768212,0.15017562260754425,0.07972913873055454,0.3687596744929224,0.563,151
41,0.5,1.5,Biologically constrained latent SCM,0.5811820611891693,0.785,0.3242315279767213,0.26490066225165565,0.15059108098874394,0.08167731396652296,0.3690114031468505,0.574,151
41,0.5,1.5,Data-generating oracle (reference),,0.808,0.37883480271851017,0.16556291390728478,0.1353557699910269,0.023142958186853205,0.3898177818458485,0.485,151
42,0.5,1.5,Associative latent class model,,0.669,0.11336114200440185,0.8695652173913043,0.24947639333442795,0.2268155915325094,0.29627965133577777,0.455,161
42,0.5,1.5,Renal-adjusted associative latent class model,0.4673387414022693,0.831,0.4376831948645461,0.11180124223602485,0.1209635367157189,0.04042219967806608,0.38018338913197147,0.463,161
42,0.5,1.5,Biologically constrained latent SCM,0.532978239653484,0.825,0.42192327733091556,0.18633540372670807,0.12236875914541998,0.03181225061598535,0.3798229066387772,0.465,161
42,0.5,1.5,Data-generating oracle (reference),,0.841,0.46458873150784613,0.16770186335403728,0.11374585050397465,0.03041660899230497,0.378491651344027,0.481,161
43,0.5,1.5,Associative latent class model,,0.49,-0.0004514111901501031,0.0,0.503704288953748,0.4979698215581412,0.06925728762923296,0.7,147
43,0.5,1.5,Renal-adjusted associative latent class model,0.39096262084988415,0.807,0.37637302510295173,0.08163265306122448,0.13360586168872635,0.039825945202400466,0.35790944238771455,0.477,147
43,0.5,1.5,Biologically constrained latent SCM,0.41587167191859253,0.812,0.3887645217015245,0.10884353741496598,0.13239491302845802,0.048553256351911614,0.3573956761066028,0.488,147
43,0.5,1.5,Data-generating oracle (reference),,0.831,0.4376812070355128,0.14965986394557823,0.12143764314237379,0.03411436359212249,0.3942316215331897,0.505,147
44,0.5,1.5,Associative latent class model,,0.612,0.049335207528673874,0.7039473684210527,0.3002233456140269,0.2909110983994377,0.23006435724860125,0.328,152
44,0.5,1.5,Renal-adjusted associative latent class model,0.5604141557250137,0.844,0.4728163302954484,0.24342105263157895,0.11341135703689628,0.022110644801203637,0.37623673823336745,0.496,152
44,0.5,1.5,Biologically constrained latent SCM,0.5609332645521553,0.845,0.4755751598531762,0.25,0.11321985952781062,0.020472230690078766,0.3759578095544232,0.493,152
44,0.5,1.5,Data-generating oracle (reference),,0.841,0.46458853579857323,0.19736842105263158,0.11199676737643287,0.02833332975354609,0.3776966493067358,0.515,152
45,0.5,1.5,Associative latent class model,,0.469,0.0029711724367514846,0.0,0.5182127136831981,0.5115206412588188,0.1167277498925873,0.683,141
45,0.5,1.5,Renal-adjusted associative latent class model,0.4702113898957541,0.809,0.38131076200501207,0.2127659574468085,0.13609516243360262,0.055550258102922884,0.36834850484674336,0.551,141
45,0.5,1.5,Biologically constrained latent SCM,0.46863191687323846,0.81,0.38378809745048315,0.2127659574468085,0.13563267305885865,0.05191699022590694,0.36863372652125187,0.546,141
45,0.5,1.5,Data-generating oracle (reference),,0.824,0.4193227787207837,0.1773049645390071,0.12804371421226776,0.028040466128864062,0.3809325156810863,0.5,141
46,0.5,1.5,Associative latent class model,,0.493,-0.001027675052109787,0.9517241379310345,0.4469347033376313,0.46572589198557673,0.13491362730368955,0.293,145
46,0.5,1.5,Renal-adjusted associative latent class model,0.4780008942845195,0.834,0.44566663920443045,0.10344827586206896,0.11983919014600579,0.059193902303553744,0.37548420151008477,0.464,145
46,0.5,1.5,Biologically constrained latent SCM,0.4992817180571271,0.829,0.43239428717113104,0.13793103448275862,0.11945115503514855,0.05527079635611076,0.3758510465213381,0.469,145
46,0.5,1.5,Data-generating oracle (reference),,0.836,0.45103570641219276,0.15172413793103448,0.11325533426821241,0.02718736149419891,0.3785975206556715,0.504,145
47,0.5,1.5,Associative latent class model,,0.553,0.010279284812212712,0.88,0.35869030900483306,0.37118351944866274,0.20571698217085121,0.303,150
47,0.5,1.5,Renal-adjusted associative latent class model,0.478913248311764,0.807,0.3763736416594484,0.12666666666666668,0.13276531366029432,0.06485659334502746,0.37696899156817665,0.551,150
47,0.5,1.5,Biologically constrained latent SCM,0.5805491518182493,0.801,0.36176810796958286,0.28,0.13264273917416325,0.07290087785879514,0.3795141790129628,0.567,150
47,0.5,1.5,Data-generating oracle (reference),,0.834,0.4456696188001879,0.16,0.12348432700068611,0.03950115632367831,0.3833288811199784,0.488,150
48,0.5,1.5,Associative latent class model,,0.624,0.060618530699547674,0.8450704225352113,0.2761191446551287,0.26682298914286195,0.2932929212067289,0.379,142
48,0.5,1.5,Renal-adjusted associative latent class model,0.4605609468950627,0.831,0.4376822069558412,0.15492957746478872,0.11972245948667393,0.041098874129194746,0.3830592682746337,0.478,142
48,0.5,1.5,Biologically constrained latent SCM,0.46982911969872587,0.828,0.429766400870514,0.176056338028169,0.11974640324277117,0.036576285129865035,0.38261592774508846,0.477,142
48,0.5,1.5,Data-generating oracle (reference),,0.836,0.451034752336918,0.20422535211267606,0.11754012974045813,0.02021150904293369,0.38610051055352484,0.511,142
49,0.5,1.5,Associative latent class model,,0.523,0.001138216035423055,0.9479768786127167,0.3842593898086468,0.4013849071647825,0.21406611449451585,0.343,173
49,0.5,1.5,Renal-adjusted associative latent class model,0.6656165826425071,0.788,0.3311116528623976,0.41040462427745666,0.1410744144292877,0.08696489946989877,0.3812777927578935,0.59,173
49,0.5,1.5,Biologically constrained latent SCM,0.6221646028698303,0.792,0.3404002828650703,0.34104046242774566,0.13709921843337367,0.08393815742605706,0.3845918408046006,0.584,173
49,0.5,1.5,Data-generating oracle (reference),,0.834,0.44566955737287683,0.17341040462427745,0.12347596193183626,0.027323931694300547,0.3825240565365072,0.496,173
50,0.5,1.5,Associative latent class model,,0.545,0.007216870214098524,0.75,0.3543799144060583,0.35229818358596193,0.2444904489802696,0.285,164
50,0.5,1.5,Renal-adjusted associative latent class model,0.44073451947417425,0.848,0.4838996690512457,0.07317073170731707,0.11447456766821433,0.018781336755701303,0.37117349906303293,0.492,164
50,0.5,1.5,Biologically constrained latent SCM,0.4683433112764768,0.843,0.4700661157672303,0.0975609756097561,0.11371416290090205,0.0228657589791509,0.3766349930289755,0.483,164
50,0.5,1.5,Data-generating oracle (reference),,0.84,0.4618616677440207,0.12804878048780488,0.11381118578958566,0.02516988170851828,0.38288422665348587,0.49,164
51,0.5,1.5,Associative latent class model,,0.515,-2.4305051322364993e-05,0.0,0.47893502846280983,0.47123994592889273,0.06714053810792994,0.668,178
51,0.5,1.5,Renal-adjusted associative latent class model,0.527258283159945,0.823,0.4167323376540306,0.2752808988764045,0.12161315830308214,0.02518561921614294,0.38583494555846004,0.5,178
51,0.5,1.5,Biologically constrained latent SCM,0.4830862271543981,0.831,0.43768130079284423,0.19101123595505617,0.11793207626876964,0.0368628493191095,0.3877788055549886,0.5,178
51,0.5,1.5,Data-generating oracle (reference),,0.829,0.4323961657151494,0.19662921348314608,0.11892678774059749,0.02885891034133527,0.38428814406904466,0.49,178
52,0.5,1.5,Associative latent class model,,0.595,0.03504345722364993,0.95,0.30999684019955587,0.31072513215606123,0.25901605978234227,0.381,160
52,0.5,1.5,Renal-adjusted associative latent class model,0.5705369616645285,0.823,0.4167336927577219,0.34375,0.1204251227944935,0.033173319635232915,0.39079635167194454,0.503,160
52,0.5,1.5,Biologically constrained latent SCM,0.48728586520866213,0.829,0.43239733063987956,0.1875,0.11775507442927526,0.033528140357637404,0.3959937291354365,0.497,160
52,0.5,1.5,Data-generating oracle (reference),,0.837,0.4537283306626077,0.18125,0.11630960698387859,0.02947546157233846,0.37729736967457417,0.475,160
53,0.5,1.5,Associative latent class model,,0.661,0.10279274515757003,0.943089430894309,0.2558688007121686,0.2542547075816818,0.29298684300855204,0.411,123
53,0.5,1.5,Renal-adjusted associative latent class model,0.673761368525662,0.83,0.43503510840114384,0.37398373983739835,0.11953237886596403,0.014744120719517133,0.3772208824055009,0.52,123
53,0.5,1.5,Biologically constrained latent SCM,0.6010484415566817,0.83,0.43503510840114384,0.23577235772357724,0.11578905839158407,0.021580507987108668,0.3828659987729673,0.52,123
53,0.5,1.5,Data-generating oracle (reference),,0.83,0.4350349205838673,0.15447154471544716,0.11484557499935232,0.03002001689351953,0.3817917992513152,0.504,123
54,0.5,1.5,Associative latent class model,,0.502,-0.0011030323683182558,0.9142857142857143,0.4585816510918407,0.4685523631601505,0.09918953138099842,0.278,140
54,0.5,1.5,Renal-adjusted associative latent class model,0.5404908411997585,0.812,0.38874983900625015,0.2,0.13737943197473407,0.07023973297060121,0.38733365965257843,0.602,140
54,0.5,1.5,Biologically constrained latent SCM,0.5572790201901315,0.82,0.4089973348822907,0.22142857142857142,0.13389765136593298,0.05874513857041122,0.3927633554390861,0.592,140
54,0.5,1.5,Data-generating oracle (reference),,0.815,0.3962964835772797,0.17857142857142858,0.12874726391132493,0.026817298381993378,0.39111688892046076,0.511,140
55,0.5,1.5,Associative latent class model,,0.608,0.04570356056985737,0.953757225433526,0.30601866005583567,0.30005846598826397,0.2847090976787641,0.45,173
55,0.5,1.5,Renal-adjusted associative latent class model,0.5682178797446291,0.814,0.3937780580342652,0.2658959537572254,0.13144630080635694,0.03644569185798075,0.3650398519766385,0.472,173
55,0.5,1.5,Biologically constrained latent SCM,0.4926724201952534,0.828,0.42976597606877726,0.18497109826589594,0.12472336580675222,0.033670890654059364,0.36566585851727307,0.474,173
55,0.5,1.5,Data-generating oracle (reference),,0.838,0.4564323449039666,0.2138728323699422,0.1200089802929694,0.030622840005508394,0.3873597184493456,0.508,173
56,0.5,1.5,Associative latent class model,,0.639,0.07637585279796734,0.8571428571428571,0.2717569364394607,0.24817719889565465,0.2956668643170709,0.43,161
56,0.5,1.5,Renal-adjusted associative latent class model,0.44385485164671595,0.803,0.366607743356248,0.2111801242236025,0.13536007052070329,0.04289904855353471,0.36575345814720694,0.45,161
56,0.5,1.5,Biologically constrained latent SCM,0.43131175283843093,0.804,0.36903838393622224,0.19875776397515527,0.13475541160781898,0.04450741942000642,0.3669774652568851,0.449,161
56,0.5,1.5,Data-generating oracle (reference),,0.814,0.3937772332712211,0.19254658385093168,0.12597223171560168,0.018982980858716244,0.3929351263144829,0.499,161
57,0.5,1.5,Associative latent class model,,0.538,0.00483163492617021,0.9172932330827067,0.3577652117916898,0.36036170285531555,0.2571001323957249,0.301,133
57,0.5,1.5,Renal-adjusted associative latent class model,0.34102938144942463,0.79,0.3357355623509105,0.03007518796992481,0.1489155804618165,0.059013939311303845,0.3596976796229783,0.507,133
57,0.5,1.5,Biologically constrained latent SCM,0.4355150384519826,0.789,0.33341737067385835,0.09774436090225563,0.13639759007200045,0.041477637639259,0.3788830335541472,0.486,133
57,0.5,1.5,Data-generating oracle (reference),,0.805,0.3714715939021325,0.16541353383458646,0.13320751896544739,0.03232391590517893,0.3929242826289648,0.52,133
58,0.5,1.5,Associative latent class model,,0.48,0.0003294337203269963,1.0,0.4788017023554637,0.4933794421978842,0.09859854172400513,0.287,141
58,0.5,1.5,Renal-adjusted associative latent class model,0.5121302780263643,0.812,0.3887491870717805,0.19148936170212766,0.13186070977120967,0.05889732356713415,0.3126694011163058,0.567,141
58,0.5,1.5,Biologically constrained latent SCM,0.528383595967399,0.814,0.3937623278444074,0.2198581560283688,0.1305718352691086,0.049041616999036045,0.31618303476440646,0.567,141
58,0.5,1.5,Data-generating oracle (reference),,0.807,0.37637293476094585,0.1773049645390071,0.12676547445449865,0.04086035267083904,0.3724000906667138,0.51,141
59,0.5,1.5,Associative latent class model,,0.657,0.0977179934437535,0.851063829787234,0.26118525101367934,0.25245151882194655,0.2723483853708234,0.393,141
59,0.5,1.5,Renal-adjusted associative latent class model,0.5836462568692202,0.806,0.37392491891080765,0.2907801418439716,0.13394344999165778,0.04695458975904528,0.3807409864012551,0.43,141
59,0.5,1.5,Biologically constrained latent SCM,0.5959094855302348,0.801,0.3617722718450334,0.3120567375886525,0.1354614674101278,0.04237960483695293,0.37916178857719385,0.433,141
59,0.5,1.5,Data-generating oracle (reference),,0.829,0.4323964496305037,0.20567375886524822,0.11640867421397742,0.023728748984678538,0.37960155650024,0.483,141
60,0.5,1.5,Associative latent class model,,0.608,0.04577259297845405,0.7245508982035929,0.30145737329313826,0.2812567857088436,0.2632613439826414,0.352,167
60,0.5,1.5,Renal-adjusted associative latent class model,0.47645652707128566,0.814,0.39377755731226893,0.20359281437125748,0.12862042245017585,0.01803455127988691,0.37894551476530575,0.488,167
60,0.5,1.5,Biologically constrained latent SCM,0.4815966707349273,0.813,0.3912669978537776,0.2155688622754491,0.12882038815852517,0.022422962824630546,0.37905781447641435,0.489,167
60,0.5,1.5,Data-generating oracle (reference),,0.823,0.41673239454539673,0.20958083832335328,0.12459501546187104,0.021063070319027426,0.39186606213793856,0.509,167
61,0.5,1.5,Associative latent class model,,0.671,0.11608007676405516,0.9027777777777778,0.25307781164433524,0.22258766145191433,0.29606873519283533,0.484,144
61,0.5,1.5,Renal-adjusted associative latent class model,0.5579108609428248,0.822,0.41415013586435057,0.2777777777777778,0.127262105715043,0.044709454037273916,0.3456474435466003,0.517,144
61,0.5,1.5,Biologically constrained latent SCM,0.48256628273420826,0.813,0.39126728782021003,0.2013888888888889,0.12636183445482665,0.03075531562765707,0.351074676277822,0.514,144
61,0.5,1.5,Data-generating oracle (reference),,0.819,0.40645054174516465,0.19444444444444445,0.1240621495473761,0.02931022333706865,0.3792939394515087,0.498,144
62,0.5,1.5,Associative latent class model,,0.491,-0.000524524694683247,0.0,0.5004712297541638,0.4938936535798789,0.08025561592650925,0.697,148
62,0.5,1.5,Renal-adjusted associative latent class model,0.5086096852281392,0.809,0.3813131890386997,0.21621621621621623,0.12880269522485882,0.045903218522258205,0.374142625238519,0.559,148
62,0.5,1.5,Biologically constrained latent SCM,0.5092268500132051,0.808,0.37884304156728416,0.21621621621621623,0.12912654121206357,0.04917428555438078,0.3745103911183512,0.56,148
62,0.5,1.5,Data-generating oracle (reference),,0.83,0.43503451364600626,0.17567567567567569,0.11946900993094439,0.023455687164375044,0.3779282395654611,0.504,148
63,0.5,1.5,Associative latent class model,,0.557,0.01200347366684225,0.7407407407407407,0.35227860326344235,0.35041091464140495,0.23494073640371121,0.281,162
63,0.5,1.5,Renal-adjusted associative latent class model,0.5805448639450392,0.82,0.409008804694438,0.30864197530864196,0.1255549972280488,0.062364160002856175,0.37272068335912,0.562,162
63,0.5,1.5,Biologically constrained latent SCM,0.5589422532837456,0.819,0.4064502084251154,0.24074074074074073,0.12733809355367384,0.07066775767509821,0.3704324143029665,0.567,162
63,0.5,1.5,Data-generating oracle (reference),,0.839,0.4591431498545304,0.16666666666666666,0.1187322124895664,0.033340987524980215,0.3822481065064545,0.511,162
64,0.5,1.5,Associative latent class model,,0.614,0.05105580386172792,0.972972972972973,0.31191764038693814,0.30579842563380344,0.24405941120409683,0.422,148
64,0.5,1.5,Renal-adjusted associative latent class model,0.6068662306838607,0.816,0.3988228363547169,0.2905405405405405,0.12839482479104458,0.036269975384078536,0.38573105547975345,0.516,148
64,0.5,1.5,Biologically constrained latent SCM,0.526585954946213,0.826,0.42452806652766817,0.16216216216216217,0.12522158673318212,0.028275887162290708,0.3883430616700247,0.506,148
64,0.5,1.5,Data-generating oracle (reference),,0.83,0.43503451364600626,0.14864864864864866,0.12304101399418468,0.02278265968682089,0.3827948070986031,0.498,148
65,0.5,1.5,Associative latent class model,,0.505,-0.0009534728342516453,0.0,0.4894212923174229,0.4842628025647513,0.057823499823019535,0.711,138
